,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3772,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
3773,145.16948,144.73459,147.5555,143.23872,145.72812,147.89525,145.95392,145.83812,145.94754,145.04973,145.24187,145.49876,144.16876,144.7011,142.76549,145.56618,145.06721,145.32071,145.67265,145.3407,145.83621,145.8377,144.19272,144.54613
3774,142.9656,146.03142,146.18083,144.12326,144.86293,145.31749,145.05038,147.77812,144.03745,143.64845,144.34567,144.83116,145.97255,144.5143,143.71744,144.67342,143.66296,143.34132,143.20746,145.44476,146.69533,146.27097,145.1778,144.82019
3775,177.24536,179.80554,179.30803,179.11836,176.77507,172.5985,174.78247,178.55432,178.8242,177.24501,174.23311,175.1659,177.63577,175.66971,174.3476,177.24585,174.1411,176.12062,178.904,176.17747,176.2065,176.20625,176.42299,175.98184
3776,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
3777,178.65536,176.62871,178.87303,179.94559,183.11473,179.69484,177.72768,178.89253,177.05777,177.96957,183.06117,180.85507,181.6205,183.3929,179.22621,183.92278,180.05403,181.44861,179.10939,182.50835,183.63326,177.8849,178.01744,183.11685
3778,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
3779,181.44284,183.81863,184.09073,183.28195,183.5619,183.95966,182.65573,184.24835,183.9949,183.21106,182.67148,181.58568,182.73782,183.26326,184.10786,183.42857,182.18486,180.66835,181.64801,181.69147,177.54439,178.55731,166.9979,180.8762
3780,180.42056,182.1791,179.43497,182.43546,181.36342,182.63254,179.5937,182.09105,182.27603,182.24783,181.80542,179.66457,182.56265,180.2357,182.46057,183.23889,182.54541,182.3465,182.65636,181.33699,180.13979,179.88097,180.5741,179.35188
3781,327.11255,338.2429,343.55563,347.0318,346.54196,352.00082,351.08517,346.4363,349.86978,331.1493,312.60062,305.38242,305.4723,299.7398,314.34686,321.4729,322.5609,320.5058,320.75845,323.14526,321.1368,339.44186,352.80655,371.99707
3782,183.14304,182.60701,183.45554,183.04883,182.44447,184.84349,183.97041,183.15923,184.48515,183.358,183.66301,184.29373,182.74849,183.36443,182.91888,184.98457,182.45042,183.149,183.81871,182.0359,182.88138,183.81337,183.61023,183.51405
3783,178.98418,181.23401,180.92743,179.17635,178.48128,179.25179,177.16489,176.33656,178.32379,178.59888,177.13676,174.90877,178.01459,176.8845,177.11276,176.66008,178.83118,179.2017,179.54991,177.86024,180.97601,177.7408,180.95386,177.06898
3784,183.26643,182.57336,182.78915,181.9669,181.98257,181.1467,181.62926,182.47096,183.11891,182.51924,181.95769,183.95862,182.16338,180.43307,184.10059,184.55077,183.87553,183.2788,184.1358,186.11823,183.40591,184.6428,182.76918,185.5384
3785,297.1707,297.64703,294.0336,290.61212,286.1741,281.83377,282.6828,269.3411,273.66907,273.76904,271.0402,270.8039,268.62418,265.7523,274.6604,279.22375,290.3662,277.37863,273.8367,259.10245,261.02658,249.92728,248.91138,249.9889
3786,178.46568,178.1863,180.06688,179.32826,178.15462,177.8832,179.83884,179.1202,181.59865,181.34526,180.43361,177.60593,181.26277,181.71031,175.73485,178.70258,179.87038,179.31026,179.48985,177.84138,180.59549,181.43698,181.62466,178.33049
3787,184.15408,184.77434,183.55177,183.4837,182.43196,184.1779,185.19922,184.70886,182.13177,180.8667,182.54375,183.81999,181.9737,180.56177,185.68542,183.9214,184.19836,185.59814,185.31157,182.72781,184.88286,181.51738,183.03738,180.93422
3788,210.62874,209.1805,210.94699,225.7867,244.88509,254.242,267.7133,289.5864,294.84756,293.14038,294.64133,289.47757,288.02908,282.10654,275.5204,254.7833,233.36101,195.12251,177.84416,182.86052,178.28952,182.05688,181.79024,182.20526
3789,175.58937,175.1686,174.85054,175.33475,174.53224,174.26376,181.60413,180.92506,181.07057,186.08499,184.68335,184.77934,184.90842,185.08224,185.1159,181.92009,180.66673,182.45503,182.42175,182.98015,182.58366,182.50719,182.37892,183.38675
3790,188.40208,186.43515,178.31577,180.35817,177.82796,178.22246,178.48207,176.96631,180.68881,181.54144,180.83168,181.02782,180.05339,180.39613,179.06995,180.67003,181.8936,182.5945,183.46872,189.97034,203.0276,208.18437,214.58208,228.5295
3791,280.25983,291.71994,294.45102,294.66196,295.92642,293.14798,284.8415,281.46085,279.69443,277.22614,260.81015,250.52274,239.61714,236.7815,240.6348,248.66089,248.52388,257.6627,269.98816,273.99515,290.74606,292.488,293.56558,287.2546
3792,219.96881,200.34778,196.70703,193.46431,183.53052,186.66093,177.21947,177.71553,176.20836,178.58159,178.61543,176.63567,179.04599,180.20181,182.71791,176.9763,176.90746,177.19481,178.36668,178.40704,178.22102,178.36237,178.68808,179.13289
3793,180.3051,178.94307,177.30637,178.28378,183.33081,179.64111,179.51137,181.23347,179.01143,179.93564,177.97551,179.8214,180.46465,180.40755,176.26746,180.03249,179.59938,180.84026,178.23547,181.68619,177.94435,177.70122,177.77162,181.13084
3794,143.88837,141.09843,143.33073,142.54935,144.56761,142.77644,145.57991,141.98692,145.49252,144.36401,143.28252,142.45694,145.63913,142.14757,144.44992,142.30971,144.47131,142.9941,144.69319,143.70653,143.77434,143.48294,143.95398,142.55267
3795,180.84035,185.44113,184.20517,184.6113,182.86414,186.78352,180.31895,183.3195,182.07242,181.67523,183.39827,183.06763,184.40977,183.05263,179.3984,178.79277,178.07564,177.83649,182.21477,176.69797,180.03342,180.04906,181.89235,178.88963
3796,177.88194,178.97371,179.93907,175.79425,177.80376,181.61105,178.49376,180.11752,178.18498,178.96248,177.38916,179.66739,176.81052,178.2688,178.25198,177.44627,177.95247,179.1772,177.98256,177.75166,179.6768,178.51741,178.1545,177.6185
3797,181.55681,180.98091,184.97377,181.65347,183.33633,183.7206,182.50711,183.92924,183.28302,183.99611,182.11555,184.91711,185.06726,184.11626,183.68425,184.03362,182.55226,183.23567,183.3185,184.00635,182.29968,181.93004,182.4762,181.27667
3798,410.26404,415.7249,413.31854,418.64642,414.841,415.06757,411.82956,399.24747,386.0291,369.32465,360.6784,350.79675,346.0714,348.40552,339.5995,340.91544,344.15128,335.51807,338.7306,342.0481,351.58334,364.45642,364.8416,371.18033
3799,441.7683,441.81488,439.71255,443.36102,430.62766,387.52353,344.68524,323.4674,297.95093,291.85336,278.28656,276.89166,281.3767,265.1714,263.4871,240.16829,228.83426,220.46713,203.34088,193.7467,188.48332,185.37737,178.18925,178.71516
3800,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
3801,362.12137,374.621,408.6529,416.31274,426.60092,446.01157,462.71655,457.63422,473.31842,491.567,495.0499,490.11862,505.2771,525.8894,525.17804,527.53,521.1092,541.0399,549.7351,550.75446,542.94543,565.2378,565.7823,567.20703
3802,328.6419,330.74948,322.14273,303.67645,295.60135,279.21887,279.65112,286.30945,286.26468,290.5286,298.52664,292.70505,295.86508,294.4675,298.81033,290.34406,303.39432,326.41357,341.6479,357.64587,359.18265,359.94702,359.0688,358.25247
3803,238.72787,241.63998,249.30254,262.31323,272.17987,282.71942,294.56403,306.0773,330.91147,338.9779,357.13602,377.27264,373.66904,379.18243,365.30728,351.96982,353.11795,351.38745,373.2535,384.85565,398.41547,413.58966,417.68527,403.01447
3804,179.3916,184.63815,183.1992,181.38408,184.58841,180.47765,181.87433,185.22357,181.82889,185.15125,186.27806,187.40567,184.20851,183.92004,182.736,182.10327,183.74075,183.38646,181.77505,181.93361,184.91461,184.22154,185.23622,184.1072
3805,143.67125,141.60646,141.72737,141.602,140.4262,145.31467,143.44717,142.52272,143.99889,141.46759,143.90952,143.46843,141.07394,143.08577,143.53651,141.70488,145.5684,140.97913,141.94005,143.68858,145.21323,142.79085,139.6442,143.9945
3806,177.63359,177.99196,179.8946,175.68448,177.44731,177.63164,178.71864,178.40305,178.8338,177.47412,175.01524,174.02963,177.53299,175.89795,175.19984,177.1596,173.36613,173.09435,171.21744,181.35808,190.32594,196.56664,211.80833,219.92896
3807,180.0779,178.76434,180.6814,181.67358,179.0312,178.52031,181.91278,175.17833,180.63739,185.13103,181.31825,180.51736,177.43799,177.90172,179.42986,177.51497,180.38783,183.78084,178.56874,180.36014,181.258,178.05215,179.68503,179.45961
3808,174.6769,176.80795,174.85298,176.77428,175.443,176.0746,176.43822,172.82936,175.40262,177.01144,178.99252,178.89853,178.8485,178.74615,180.3601,180.44708,178.41203,179.97876,177.70837,177.11201,182.03888,177.34941,179.17844,179.20348
3809,141.2109,160.56209,144.36838,143.61684,145.24472,142.88324,142.53918,145.40459,144.06088,143.63284,143.62701,142.75401,141.43925,145.34772,144.6128,144.83763,143.18924,142.26431,143.0141,142.58812,146.09721,144.18832,143.23624,143.74937
3810,393.86798,403.51215,400.81158,402.65158,384.78336,388.05597,390.55582,367.79904,351.55362,343.99106,336.95276,331.50177,313.5208,309.83554,309.29892,308.7274,307.8694,320.1292,334.1654,330.4873,334.05124,333.027,328.6851,334.92252
3811,179.8881,179.94562,179.4779,180.38533,175.90883,175.79492,175.96411,176.40927,176.17421,176.46054,177.329,176.96378,176.78796,176.0827,178.1858,178.0108,177.93405,178.62358,177.31876,177.08432,175.61226,178.33946,175.48663,177.43265
3812,175.1903,176.85318,175.05598,175.4931,173.68489,174.91331,173.90662,174.74236,174.0398,177.74217,176.76535,176.9261,177.94043,176.22256,178.9066,176.47588,178.17226,177.41893,179.30347,177.17854,179.77052,180.28683,180.02861,180.48232
3813,271.58798,283.97324,280.8287,280.71497,284.57138,279.83878,261.63068,256.4075,236.64888,233.63057,226.59317,229.60696,217.25519,211.90636,196.97281,180.92183,180.78302,179.83017,182.47401,181.6678,180.64246,182.28146,179.73106,181.93289
3814,180.48703,177.62682,179.77736,180.40195,178.96849,179.62483,177.42686,179.25233,179.88242,180.88437,177.45035,180.23204,177.9402,180.38866,178.53175,179.19331,177.7261,178.0392,178.79779,176.10233,180.32425,178.40848,180.75394,179.54352
3815,181.12134,179.35522,183.12415,179.13931,181.63713,182.2827,179.5013,181.47903,181.45909,183.58731,178.06615,182.72926,182.18271,178.94473,181.90038,182.18282,181.34102,180.49724,182.25137,130.01213,598.9685,178.59033,175.37582,175.86893
3816,307.27615,294.4661,296.7323,299.9279,283.4834,269.29974,263.54868,268.26028,263.94113,267.48993,266.41864,263.0816,263.2446,264.50818,267.4,262.8289,262.7569,266.02768,267.107,266.3361,262.18338,264.72668,261.70648,248.68187
3817,180.16594,182.37225,174.03618,178.8075,180.17249,180.9042,178.63528,177.34857,179.53728,181.07428,177.64453,180.45723,179.11002,181.47868,144.69894,179.40634,184.19264,178.80597,182.15633,183.00273,179.64041,180.92186,180.6043,179.34143
3818,182.69138,183.08322,179.58755,182.64156,184.61552,180.91277,182.62822,181.79356,182.52235,180.69836,183.82883,183.60568,184.8848,185.05466,183.61499,182.7402,186.97334,183.50995,183.14117,185.45111,184.6466,183.89812,185.02794,183.85709
3819,352.81232,339.76678,333.0391,333.89227,326.20618,317.13763,314.32663,304.75516,291.69135,290.72885,286.97263,288.4522,287.94415,274.71054,260.58383,243.61528,233.73201,224.87473,223.93008,222.07413,228.90688,238.4001,258.4444,264.17346
3820,367.88345,372.23285,385.04645,402.54294,425.19336,446.75467,484.24744,523.9468,566.31647,594.7757,597.5071,598.1009,598.4482,594.31714,591.73376,591.0589,587.1219,587.47174,582.35266,588.19946,573.1132,548.39856,513.79443,464.8333
3821,179.01955,178.8795,180.99178,178.44724,181.74539,180.24588,181.89743,181.12503,180.2126,181.6003,181.18086,182.43155,180.92183,182.19691,180.41129,181.31139,180.423,181.0879,181.63263,180.71008,182.06735,180.43445,181.39536,180.97656
3822,179.93913,177.8969,177.71469,180.21811,181.81366,178.45334,179.07755,176.54391,179.81154,179.00737,177.38797,181.07007,178.01146,178.79114,178.74529,178.84584,173.23279,179.68292,178.57555,180.27362,180.0125,181.35461,178.93369,179.06044
3823,250.11162,271.51282,283.4141,293.31018,299.33612,308.0854,309.1164,311.4851,317.3693,315.99042,318.1377,317.30014,316.33612,313.8996,317.21228,319.2399,317.51636,313.9855,309.88327,304.45193,297.4201,289.91376,282.46942,272.5566
3824,146.19049,146.22414,145.91591,146.46564,147.82907,146.31209,147.43874,145.88141,148.8673,146.92474,147.37143,148.62234,145.01027,148.04593,145.97021,147.25746,146.08766,148.19424,147.11589,148.42569,146.87907,148.76105,139.27733,141.49864
3825,297.4201,289.91376,282.46942,272.5566,275.85242,270.7769,263.07312,265.00546,262.5647,268.93405,282.29584,291.24997,288.7419,288.97827,282.38745,284.84467,286.9744,280.278,277.05136,281.23618,272.02774,270.42,275.93295,274.84525
3826,185.91685,186.01215,179.16547,177.07278,179.81094,179.76614,176.3245,178.11923,175.8312,176.09894,178.27939,178.37967,178.99379,178.98695,178.93356,178.31949,178.80634,177.24536,179.80554,179.30803,179.11836,176.77507,172.5985,174.78247
3827,143.65903,143.70975,142.23036,143.16502,143.57285,143.36807,142.57042,143.952,144.85432,144.05081,144.01816,143.59819,144.00294,144.75105,145.04019,144.86801,144.7056,142.04834,143.67715,144.43033,144.1636,142.40422,142.18828,142.25525
3828,147.18884,146.04884,147.62003,145.89989,147.11574,145.13747,148.11247,147.24907,146.68124,146.25578,146.33636,146.8226,144.97127,146.13522,147.52525,144.02744,145.96516,147.30501,144.94165,146.90761,146.96536,143.99828,146.98697,147.05627
3829,243.6255,252.26622,268.3546,283.57544,289.66058,305.22382,325.68546,346.62668,375.11694,377.9875,375.87842,373.87823,389.8123,385.36758,382.9215,376.15707,367.9466,372.5999,378.07498,377.50906,367.70148,360.26114,347.90387,350.6966
3830,325.805,329.02414,328.31265,327.40952,329.76657,326.36935,309.46695,307.7487,309.15137,293.5088,291.35828,289.0972,299.04495,297.66742,302.51727,301.5632,307.2917,306.4961,303.93845,299.24838,287.82587,288.42484,288.64575,276.7034
3831,181.7668,179.0292,180.30899,179.77466,181.93933,183.36545,178.65993,180.3284,182.30919,180.95285,179.8962,182.3679,182.38832,179.93977,182.77457,178.34142,180.43204,181.26155,187.25668,189.7739,200.88358,202.18864,208.86978,217.92004
3832,180.4695,179.23984,176.79167,175.9092,177.2917,177.69241,181.74246,230.25497,250.23277,264.37772,259.02026,234.38649,248.97084,244.55875,227.30286,211.81845,187.09773,199.34494,199.0236,184.90498,185.8443,186.77525,180.03616,180.82455
3833,183.34654,186.08174,181.12077,181.40486,182.07234,183.0652,182.92676,183.95982,185.43013,184.24301,181.74477,184.65091,181.56844,185.95299,183.77348,186.49866,185.252,166.10329,158.79425,156.78326,170.71608,178.08328,175.0346,173.83669
3834,145.52571,147.38483,146.57625,145.70616,147.34634,143.34473,144.46895,145.13327,144.25946,146.93936,145.10716,143.47514,146.57161,148.7345,144.85573,147.2584,144.63248,145.16948,144.73459,147.5555,143.23872,145.72812,147.89525,145.95392
3835,180.52649,178.84969,182.35399,180.92332,183.29184,181.34605,178.53906,179.33241,181.95607,182.02376,179.3971,181.44057,178.71133,182.4638,181.08794,179.52835,178.24277,180.63321,179.75562,178.06357,181.08217,181.35408,180.52469,181.09148
3836,292.0664,292.01865,301.07663,302.54095,302.34097,304.4938,305.1863,305.55475,303.7562,305.72394,305.0874,306.83395,308.9932,301.24796,302.39307,306.52863,306.56818,307.59708,305.09348,304.84256,307.7277,322.2258,321.37802,316.63156
3837,178.45084,177.73112,176.55064,177.84518,174.05708,177.58112,177.42717,176.9157,178.81128,178.04593,176.83029,177.80417,179.99512,180.09401,176.11304,181.4851,176.45769,182.16946,173.95934,179.09357,176.6054,179.28731,174.81677,179.81644
3838,178.86757,176.77745,179.99045,188.61317,187.72813,196.37636,199.34721,209.9615,229.17218,234.79898,247.19452,266.66568,281.66513,285.4247,300.77002,306.7939,316.62784,324.96402,343.55524,340.39255,349.52792,368.31873,365.68176,361.77225
3839,179.60793,178.27676,177.93864,179.12976,179.35791,178.86166,178.88136,176.94054,177.43605,177.76997,175.56656,178.37709,179.28099,176.86952,178.65938,177.18544,175.04442,177.50533,176.02243,178.58084,177.95593,178.79979,175.8199,175.97865
3840,180.16252,181.62599,182.53291,183.77934,180.97623,179.82745,180.69789,178.75684,182.49097,179.39355,181.49721,179.7507,178.26775,180.03398,179.8712,178.11873,180.60274,177.83557,175.7131,175.4736,177.77718,175.60051,173.81848,177.95665
3841,354.6079,350.8289,371.67154,364.1885,371.41833,365.5051,368.00522,373.86456,375.5218,372.78787,373.14713,377.1371,359.21097,350.07184,348.14767,340.7951,344.43234,341.56165,342.5781,339.6258,350.37903,346.3334,344.15057,345.06543
3842,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
3843,179.52269,178.74028,176.6152,179.04118,176.96971,179.37099,177.17705,180.1562,174.96706,179.72723,176.28476,175.8805,177.42859,176.51363,178.65933,174.51424,175.5917,174.90335,176.04527,173.65555,174.95691,178.41063,176.09532,178.74088
3844,179.36424,176.50343,177.90384,176.85265,177.98013,179.84126,177.49147,177.9973,175.11034,176.24603,176.12508,175.36407,173.9553,175.73694,175.79259,175.53969,176.77031,177.5248,178.89095,175.96857,178.52527,176.29323,178.82509,176.93124
3845,180.15973,180.11153,180.81458,178.98654,178.27078,182.79874,177.69118,177.96268,177.57138,179.6721,181.56516,176.54626,179.49292,180.73839,181.90532,180.57045,175.3607,177.87166,177.13264,177.5981,176.71489,179.26848,179.60782,177.00284
3846,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
3847,173.36595,172.87062,158.93266,185.27316,143.09003,178.77924,139.85281,141.92488,140.65189,139.1081,140.71599,140.4644,141.1739,140.05626,139.4377,141.98062,139.7213,141.77962,140.05795,142.59166,139.35138,142.4364,140.38058,142.71988
3848,144.01816,143.59819,144.00294,144.75105,145.04019,144.86801,144.7056,142.04834,143.67715,144.43033,144.1636,142.40422,142.18828,142.25525,142.85204,142.01805,143.46335,142.51102,144.05367,143.27115,141.53345,142.87518,143.12831,142.83542
3849,177.04561,180.61182,178.7953,179.92471,178.36998,180.45087,178.78024,179.79915,178.47243,180.18195,180.14685,178.0883,181.6089,178.34386,180.86807,178.5444,182.13197,178.74095,180.61763,178.85394,180.57079,181.46986,181.84453,181.0376
3850,183.60738,178.16158,181.66518,182.69302,183.44725,181.5076,182.93582,180.13173,181.4819,182.17046,179.65588,184.31288,181.24171,181.67001,182.18935,181.17848,181.90555,183.32317,181.20383,181.34453,182.43658,180.6389,181.38905,181.33702
3851,178.88333,175.5796,180.2103,177.53403,175.4702,176.63583,175.56435,176.76889,174.93932,174.80698,175.2654,177.7072,176.72545,177.99287,177.76425,176.669,178.33865,177.93996,178.08777,177.1912,177.74783,178.03961,178.81012,178.8775
3852,143.91467,141.07875,141.8842,144.03828,142.86899,143.60179,142.87148,140.58342,168.42151,143.83182,144.34798,144.16515,145.57867,147.87567,144.4024,144.32195,143.03804,144.13374,145.35965,147.2055,145.09164,143.21329,146.73149,145.54128
3853,183.42323,179.44534,182.91992,181.55872,185.12271,180.76393,182.42976,180.36302,180.14198,180.80963,180.35837,184.3098,185.609,179.88115,183.16031,183.39671,182.14062,182.6245,181.45987,182.26064,182.73712,182.14336,181.55006,182.48135
3854,175.84818,175.06459,177.55063,175.9934,175.213,178.07883,177.02591,178.47229,178.3501,178.03053,178.44464,179.03735,178.29489,178.25015,179.0474,179.52623,180.348,179.75546,178.36035,179.50987,179.82468,179.45534,179.47403,175.32687
3855,144.87447,144.36185,145.03891,145.14764,144.76346,147.13364,145.52571,147.38483,146.57625,145.70616,147.34634,143.34473,144.46895,145.13327,144.25946,146.93936,145.10716,143.47514,146.57161,148.7345,144.85573,147.2584,144.63248,145.16948
3856,181.52594,180.8916,182.29018,178.82607,182.88141,183.57326,180.51059,180.6501,179.27448,181.35536,183.11496,182.60655,178.11502,180.6948,179.30824,180.43126,179.73753,181.00389,181.16199,181.50919,178.22887,177.38556,179.09088,183.75502
3857,179.0897,180.2392,179.98566,177.80101,180.39062,177.78085,180.37619,181.83458,181.59767,183.82042,181.8973,181.16112,180.66937,178.68646,182.47023,182.00981,178.60527,182.84703,181.16127,179.29929,181.85344,181.09776,182.07219,183.03058
3858,182.98312,178.48859,177.0981,177.28548,178.16489,174.93102,173.31151,175.8735,174.73976,174.63734,174.02641,176.45155,176.42302,177.51085,176.13469,177.58943,177.301,176.21391,177.26236,174.7745,174.68687,174.9375,173.36444,174.11989
3859,346.91647,335.3196,337.1844,334.89728,350.13104,362.71368,366.2959,372.06702,367.5201,385.30817,392.91718,392.51456,393.5799,379.902,380.55902,375.69885,397.41382,405.69217,393.0481,381.65878,383.44724,364.56296,331.43515,318.9624
3860,175.26985,179.5663,178.2249,178.99016,181.00453,178.08632,178.39174,177.66064,179.01431,177.73363,178.41937,177.67194,178.98083,181.86835,184.09282,186.11447,186.5355,184.2795,181.77272,185.1052,181.73315,181.70178,184.90434,181.88583
3861,184.79572,184.42358,180.26865,178.9685,179.86037,178.2465,181.5042,181.27264,181.96779,182.63754,181.55801,181.94557,186.15721,194.1268,201.38667,211.74648,218.54861,227.46297,232.35008,237.88477,248.33134,247.6466,255.92584,254.71252
3862,178.30714,176.8659,179.39023,177.27173,177.89989,176.49126,178.17824,177.03683,179.58946,175.53714,176.66814,176.70918,179.43144,178.06012,178.5119,177.61679,179.91013,177.2264,178.80954,176.64488,178.06422,176.23015,177.13501,177.7259
3863,182.3339,182.09438,182.84746,183.41856,180.58861,182.20004,182.35562,182.11288,180.61034,181.49083,181.60738,178.90247,180.80487,181.35588,181.39713,182.83153,182.35376,182.87822,181.79178,183.05058,182.74792,181.52388,183.0687,181.05635
3864,178.13193,179.12164,179.10841,178.12303,179.39049,179.79578,178.60057,181.92682,178.44824,181.89128,178.14388,175.79915,177.63406,178.8401,176.38869,177.52621,177.73059,178.52785,176.78368,178.07742,178.04352,176.38374,178.52007,177.68755
3865,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241,178.03241
3866,184.30806,183.86446,185.77019,181.27618,184.5462,184.04521,182.27856,184.14442,184.59102,185.53185,181.20358,183.74034,184.3371,185.3424,184.94104,184.03351,185.81924,185.3437,181.39975,184.02365,185.09645,183.6126,184.17984,184.78732
3867,140.3091,141.36055,139.13528,141.04811,140.14944,157.26297,176.63545,176.29825,177.04036,176.20357,175.90141,176.74498,175.73409,177.0549,176.41463,176.23778,177.36275,172.67197,176.01033,175.55815,176.26144,173.9679,176.1355,173.69534
3868,174.2037,175.32579,175.96242,173.1759,175.30914,172.68272,173.62708,173.38014,172.70164,176.4532,173.35275,174.32256,176.24583,183.55586,186.5133,190.47879,200.42847,201.35231,205.87724,216.60265,221.67027,223.95612,230.86102,228.82545
3869,182.72815,183.78647,182.58006,183.81155,182.59833,183.96216,185.48843,185.65215,179.33241,180.03448,181.39743,178.15971,179.33989,177.81233,174.31009,176.63292,172.79108,176.6854,174.75233,174.53981,174.85732,178.32222,175.35645,177.32217
3870,147.71638,142.61719,145.38388,144.8916,143.824,146.37784,143.98201,143.9314,144.59427,144.2273,145.50755,145.71486,145.34464,142.94354,146.21162,145.82417,143.52428,143.4075,143.21603,145.27179,144.84749,144.77596,144.78156,144.33673
3871,182.01978,184.03438,183.6636,183.76852,184.29256,183.6542,184.14633,182.7928,185.13095,182.25609,185.01466,183.24695,184.58316,183.06812,183.87143,184.09418,183.57338,183.39294,184.30931,183.21188,181.77306,184.69241,182.07486,184.18959
3872,145.4811,145.09749,145.58423,143.35916,144.80174,143.04529,143.13972,143.6329,144.16771,143.68033,143.9146,143.6836,142.60677,142.89333,146.16154,143.19492,146.72668,143.14264,145.36798,144.9912,145.07332,142.91328,143.55238,142.75961
3873,230.73389,266.29587,303.0316,305.96057,310.03088,308.907,310.24844,310.65652,312.30563,310.79468,323.3702,335.87372,347.85706,346.18488,355.98358,374.4732,375.2577,375.5101,380.06317,361.36334,359.7094,337.70822,339.74866,330.26086
3874,179.35838,179.453,178.61264,178.32375,179.40404,179.72101,176.70325,175.71326,173.04866,175.76582,175.98491,175.60165,175.7184,178.74353,177.59607,174.50082,174.76395,176.15103,176.23074,176.15073,176.12009,175.2866,177.6911,177.67026
3875,139.48381,142.58829,139.01172,141.40982,139.8079,141.56319,140.41644,141.8556,139.7254,142.17769,140.59677,145.5771,146.67216,144.56227,145.6521,143.95839,146.69125,144.79773,146.33707,143.83694,146.33191,144.43364,146.82706,143.77322
3876,176.55449,176.85817,177.57483,177.70842,175.71797,175.27943,176.99268,176.67284,179.05498,173.20636,173.94327,175.78004,179.13377,178.42989,175.91588,177.97562,176.70113,177.13957,173.8606,178.04033,177.06508,175.73923,176.0047,175.79369
3877,175.45403,179.54768,177.86183,178.92271,177.25452,176.30145,176.60947,178.07722,175.8002,175.93831,176.30684,176.1093,176.91362,176.8176,178.6421,176.69606,177.14406,178.94305,178.27711,176.78554,176.7118,178.44675,176.25375,175.84294
3878,181.03865,181.04684,180.71304,180.86238,181.67451,181.5406,179.50839,180.45924,181.47806,178.94008,180.04027,180.29282,180.53154,179.43243,180.14714,179.10794,179.09943,178.85066,178.99522,179.98323,180.61714,179.13167,179.24806,181.74364
3879,291.54422,292.09952,304.90118,305.26318,316.2843,315.05057,318.79684,327.0249,333.919,340.94904,339.7741,346.48877,341.1344,342.98425,340.41794,344.57037,333.59927,310.66138,310.7112,284.91907,256.47867,241.60666,220.59291,202.44151
3880,198.51163,184.95538,182.82225,183.54625,182.36595,183.55417,181.7152,182.54979,180.56445,180.26407,180.4512,179.28572,181.58986,179.93092,184.02184,184.33386,180.43787,181.30238,181.2611,182.35092,181.81433,181.32384,181.56334,179.34268
3881,143.71744,144.67342,143.66296,143.34132,143.20746,145.44476,146.69533,146.27097,145.1778,144.82019,145.76599,146.14943,146.44469,146.32324,144.54405,145.59691,144.238,143.72108,144.3028,145.088,143.20793,144.18541,144.83614,144.99127
3882,177.06735,177.23553,176.05362,177.14981,176.81923,178.47646,176.31439,179.2987,176.69022,179.54082,177.25208,176.80992,177.88124,179.22743,177.64293,178.77159,179.10664,179.75037,178.30132,178.50345,179.06403,177.61383,179.07005,180.19301
3883,174.11667,176.08018,175.64114,175.29121,176.21275,173.91344,173.96136,175.6398,176.39548,175.46843,177.35982,175.05885,176.45206,175.6954,175.14836,177.09589,174.88731,175.4478,175.43362,176.21234,174.32906,175.16093,176.42169,176.48662
3884,177.4223,178.69759,177.28021,177.69482,177.38332,178.49428,177.9523,177.59084,179.93074,177.49521,178.34749,179.5649,178.8465,179.40079,177.84444,179.44577,178.88672,177.50085,179.43103,177.5488,177.80222,178.60533,179.2939,180.82623
